,Unnamed: 0,dfo_centroid_y,dfo_main_cause,gfd_country_name,dfo_centroid_x,glide_index,slope_threshold,dfo_severity,threshold_b1b2,dfo_displaced,id,began,dfo_validation_type,composite_type,dfo_country,countries,dfo_other_country,dfo_dead,gfd_country_code,ended,threshold_type,threshold_b7,otsu_sample_res,flood_file,date,iso3
279,279,-0.786333,Torrential Rain,"['BRAZIL', 'COLOMBIA', 'ECUADOR', 'PANAMA', 'PERU', 'BOLIVIA']",-79.700891,,5,1.5,0.7,2300,4326,2016-01-19,News,3Day,Ecuador,"['Brazil', 'Colombia', 'Ecuador', 'Peru', 'Panama']",Colombia,7,"['BR', 'CO', 'EC', 'PM', 'PE', 'BL']",2016-01-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4326_From_20160119_to_20160129/DFO_4326_From_20160119_to_20160129.tif,735982,"['BRA', 'COL', 'ECU', 'PER', 'PAN']"
280,280,31.577449,Monsoonal Rain,"['CHINA', 'VIETNAM']",111.073863,,5,2.0,0.7,300000,3692,2010-07-23,0,3Day,China,['China'],,1100,"['CH', 'VM']",2010-08-03,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3692_From_20100723_to_20100803/DFO_3692_From_20100723_to_20100803.tif,733976,['CHN']
281,281,-12.842969,Heavy Rain,"['BRAZIL', 'PERU', 'BOLIVIA']",-64.929023,,5,1.0,0.7,120,4335,2016-02-28,News,3Day,Bolivia,"['Brazil', 'Peru', 'Bolivia']",,0,"['BR', 'PE', 'BL']",2016-03-10,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4335_From_20160228_to_20160310/DFO_4335_From_20160228_to_20160310.tif,736022,"['BRA', 'PER', 'BOL']"
282,282,-14.405328,Heavy Rain,"['BRAZIL', 'PERU', 'BOLIVIA']",-64.013513,FL-2018-000015-BOL,5,1.5,0.7,12000,4577,2018-02-10,News,3Day,Bolivia,"['Brazil', 'Peru', 'Bolivia']",,6,"['BR', 'PE', 'BL']",2018-02-21,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4577_From_20180210_to_20180221/DFO_4577_From_20180210_to_20180221.tif,736735,"['BRA', 'PER', 'BOL']"
283,283,-24.146038,Heavy Rain,"['BRAZIL', 'BOLIVIA', 'PARAGUAY', 'ARGENTINA']",-57.65355,,5,1.5,0.7,52000,4075,2013-07-04,News,3Day,Paraguay,"['Brazil', 'Argentina', 'Bolivia', 'Paraguay']",,0,"['BR', 'BL', 'PA', 'AR']",2013-07-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4075_From_20130704_to_20130715/DFO_4075_From_20130704_to_20130715.tif,735053,"['BRA', 'ARG', 'BOL', 'PRY']"
284,284,43.372592,Heavy rain,['UNITED STATES'],-92.899794,,5,1.0,0.7,0,2565,2004-09-15,News,3Day,USA,['United States'],,1,['US'],2004-09-19,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2565_From_20040915_to_20040919/DFO_2565_From_20040915_to_20040919.tif,731839,['USA']
285,285,-29.409362,Heavy Rain,"['BRAZIL', 'BOLIVIA', 'PARAGUAY', 'ARGENTINA', 'URUGUAY', 'In dispute BRAZIL/URUGUAY']",-55.551237,,5,1.0,0.7,0,4435,2017-01-05,News,3Day,Brazil,"['Brazil', 'Argentina', 'Bolivia', 'Paraguay', 'Uruguay']",Argentina,0,"['BR', 'BL', 'PA', 'AR', 'UY', 'UU']",2017-01-21,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4435_From_20170105_to_20170121/DFO_4435_From_20170105_to_20170121.tif,736334,"['BRA', 'ARG', 'BOL', 'PRY', 'URY']"
286,286,50.775179,Snowmelt,"['CHINA', 'KAZAKHSTAN', 'RUSSIA', 'MONGOLIA']",87.143833,,5,1.0,0.7,420,2851,2006-04-21,News,3Day,Russia,"['Russia', 'China', 'Mongolia', 'Kazakhstan']",,0,"['CH', 'KZ', 'RS', 'MG']",2006-05-31,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2851_From_20060421_to_20060531/DFO_2851_From_20060421_to_20060531.tif,732422,"['RUS', 'CHN', 'MNG', 'KAZ']"
287,287,18.760138,Tropical cyclone,"['LAOS', 'CAMBODIA', 'VIETNAM']",105.54951,,5,1.0,0.7,8500,2732,2005-09-18,News,3Day,Vietnam,"['Vietnam', 'Cambodia']",,8,"['LA', 'CB', 'VM']",2005-09-24,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2732_From_20050918_to_20050924/DFO_2732_From_20050918_to_20050924.tif,732207,"['VNM', 'KHM']"
288,288,58.190103,Heavy Rain,"['CHINA', 'KAZAKHSTAN', 'RUSSIA', 'MONGOLIA']",81.527738,,5,1.0,0.7,1200,4258,2015-05-15,News,3Day,Russia,"['Russia', 'China', 'Mongolia', 'Kazakhstan']",,0,"['CH', 'KZ', 'RS', 'MG']",2015-06-02,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4258_From_20150515_to_20150602/DFO_4258_From_20150515_to_20150602.tif,735733,"['RUS', 'CHN', 'MNG', 'KAZ']"
289,289,48.404946,Snowmelt,"['CHINA', 'KYRGYZSTAN', 'TAJIKISTAN', 'UZBEKISTAN', 'KAZAKHSTAN', 'RUSSIA']",65.592926,,5,1.0,0.7,5600,4242,2015-03-23,News,3Day,Kazahkstan,"['Russia', 'Uzbekistan', 'Kazakhstan', 'Kyrgyzstan', 'Tajikistan']",,0,"['CH', 'KG', 'TI', 'UZ', 'KZ', 'RS']",2015-04-15,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4242_From_20150323_to_20150415/DFO_4242_From_20150323_to_20150415.tif,735680,"['RUS', 'UZB', 'KAZ', 'KGZ', 'TJK']"
290,290,29.9879,Heavy Rain,['UNITED STATES'],-91.800461,,5,2.0,0.7,40000,4388,2016-08-14,News,3Day,USA,['United States'],,13,['US'],2016-08-26,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4388_From_20160814_to_20160826/DFO_4388_From_20160814_to_20160826.tif,736190,['USA']
291,291,35.116281,Torrential Rain,"['MOROCCO', 'In dispute MOROCCO/SPAIN', 'SPAIN', 'ALGERIA', 'LIBYA', 'TUNISIA', 'ITALY']",8.698624,,5,1.5,0.586,1000,3904,2012-02-25,News,3Day,Tunisia,"['Algeria', 'Morocco', 'Tunisia']",,3,"['MO', 'UU', 'SP', 'AG', 'LY', 'TS', 'IT']",2012-02-27,otsu,1014.86,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3904_From_20120225_to_20120227/DFO_3904_From_20120225_to_20120227.tif,734558,"['DZA', 'MAR', 'TUN']"
292,292,6.844545,Heavy rain,['SRI LANKA'],81.662316,FL-2006-000191-LKA,5,1.0,0.7,40000,3004,2006-12-17,News,3Day,Sri Lanka,['Sri Lanka'],,0,['CE'],2006-12-20,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3004_From_20061217_to_20061220/DFO_3004_From_20061217_to_20061220.tif,732662,['LKA']
293,293,-11.878068,Heavy rain,['BRAZIL'],-50.481932,,5,1.0,0.7,0,2440,2004-02-11,News,3Day,Brazil,['Brazil'],,0,['BR'],2004-05-05,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2440_From_20040211_to_20040505/DFO_2440_From_20040211_to_20040505.tif,731622,['BRA']
294,294,31.833155,Heavy rain,['UNITED STATES'],-92.620622,,5,1.0,0.7,0,2115,2003-01-01,News,3Day,USA,['United States'],,0,['US'],2003-01-06,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2115_From_20030101_to_20030106/DFO_2115_From_20030101_to_20030106.tif,731216,['USA']
295,295,38.254008,Heavy rain,['UNITED STATES'],-86.419681,,5,1.0,0.7,0,2818,2006-03-12,News,3Day,USA,['United States'],,2,['US'],2006-03-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2818_From_20060312_to_20060322/DFO_2818_From_20060312_to_20060322.tif,732382,['USA']
296,296,-21.37826,Heavy rain,"['MOZAMBIQUE', 'ZIMBABWE', 'BOTSWANA', 'SOUTH AFRICA']",32.664524,,5,1.0,0.7,8300,2178,2003-03-05,News,3Day,Mozambique,"['South Africa', 'Mozambique', 'Zimbabwe']",Zimbawe,8,"['MZ', 'ZI', 'BC', 'SF']",2003-03-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2178_From_20030305_to_20030316/DFO_2178_From_20030305_to_20030316.tif,731279,"['ZAF', 'MOZ', 'ZWE']"
297,297,-8.546018,Heavy rain,['TANZANIA'],36.457048,,5,1.0,0.976,800,3294,2008-04-11,News,3Day,Tanzania,"['Tanzania', 'United Republic of']",,0,['TZ'],2008-05-16,otsu,567.64,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3294_From_20080411_to_20080516/DFO_3294_From_20080411_to_20080516.tif,733143,['TZA']
298,298,22.483386,Tropical cyclone,"['UNITED STATES', 'MEXICO', 'GUATEMALA', 'CUBA', 'DOMINICAN REPUBLIC', 'HAITI', 'JAMAICA', 'Navassa Island (US)', 'COLOMBIA', 'COSTA RICA', 'NICARAGUA', 'HONDURAS', 'Cayman Islands (UK)', 'BELIZE']",-83.328351,,5,1.0,0.7,100000,2753,2005-10-19,News,3Day,Jamaica,"['United States', 'Mexico', 'Cuba', 'Dominican Republic', 'Guatemala', 'Nicaragua', 'Honduras', 'Haiti', 'Jamaica', 'Belize']",Haiti,24,"['US', 'MX', 'GT', 'CU', 'DR', 'HA', 'JM', 'BQ', 'CO', 'CS', 'NU', 'HO', 'CJ', 'BH']",2005-10-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2753_From_20051019_to_20051025/DFO_2753_From_20051019_to_20051025.tif,732238,"['USA', 'MEX', 'CUB', 'DOM', 'GTM', 'NIC', 'HND', 'HTI', 'JAM', 'BLZ']"
299,299,17.01728,Heavy rain,['PHILIPPINES'],121.817032,,5,1.0,0.7,256641,2785,2006-01-26,News,3Day,Philippines,['Philippines'],,4,['RP'],2006-02-05,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2785_From_20060126_to_20060205/DFO_2785_From_20060126_to_20060205.tif,732337,['PHL']
300,300,33.054515,Heavy Rain,"['INDIA', 'CHINA', 'AFGHANISTAN', 'PAKISTAN', 'In dispute CHINA/INDIA', 'NEPAL']",71.7788,FL-2016-000021-PAK,5,1.5,0.7,2400,4339,2016-03-12,News,3Day,Pakistan,"['China', 'India', 'Pakistan', 'Afghanistan']",,121,"['IN', 'CH', 'AF', 'PK', 'UU', 'NP']",2016-04-13,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4339_From_20160312_to_20160413/DFO_4339_From_20160312_to_20160413.tif,736035,"['CHN', 'IND', 'PAK', 'AFG']"
301,301,44.319638,Brief torrential rain,"['CHINA', 'NORTH KOREA', 'MONGOLIA']",129.266053,,5,2.0,0.82,400,2668,2005-06-10,News,3Day,China,['China'],,117,"['CH', 'KN', 'MG']",2005-06-12,otsu,1240.44,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2668_From_20050610_to_20050612/DFO_2668_From_20050610_to_20050612.tif,732107,['CHN']
302,302,26.316584,Heavy Rain,"['BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'NEPAL']",91.862265,,5,2.0,1.181,300,3636,2010-04-18,0,3Day,India,"['China', 'India', 'Bangladesh', 'Bhutan']",,0,"['BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2010-04-21,otsu,1447.62,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3636_From_20100418_to_20100421/DFO_3636_From_20100418_to_20100421.tif,733880,"['CHN', 'IND', 'BGD', 'BTN']"
303,303,-31.268059,Monsoonal rain,['AUSTRALIA'],143.6978,,5,2.0,0.711,200,1586,2000-02-18,News,3Day,Australia,['Australia'],,1,['AS'],2000-03-01,otsu,1815.18,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1586_From_20000218_to_20000301/DFO_1586_From_20000218_to_20000301.tif,730168,['AUS']
304,304,26.399977,Heavy rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'NEPAL']",93.754969,,5,1.0,0.7,0,3312,2008-05-24,News,3Day,India,"['China', 'India', 'Myanmar (Burma)', 'Bangladesh', 'Bhutan']",,0,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2008-05-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3312_From_20080524_to_20080528/DFO_3312_From_20080524_to_20080528.tif,733186,"['CHN', 'IND', 'MMR', 'BGD', 'BTN']"
305,305,8.279999,Heavy Rain,"['BURKINA FASO', 'TOGO', 'GHANA', ""COTE D'IVOIRE"", 'BENIN', 'In dispute BENIN/BURKINA FASO']",-0.809999,,5,1.5,0.7,2600,3747,2010-11-05,News,3Day,Ghana,"['Burkina Faso', 'Ghana', 'Togo']",,0,"['UV', 'TO', 'GH', 'IV', 'BN', 'UU']",2010-11-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3747_From_20101105_to_20101111/DFO_3747_From_20101105_to_20101111.tif,734081,"['BFA', 'GHA', 'TGO']"
306,306,25.841781,Monsoonal rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",89.269578,,5,1.0,0.7,15000000,1974,2002-06-21,News,3Day,India,"['China', 'India', 'Myanmar (Burma)', 'Nepal', 'Bangladesh', 'Bhutan']",Bangledesh,503,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2002-08-28,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1974_From_20020621_to_20020828/DFO_1974_From_20020621_to_20020828.tif,731022,"['CHN', 'IND', 'MMR', 'NPL', 'BGD', 'BTN']"
307,307,7.76344,Heavy Rain,['PHILIPPINES'],125.249498,,5,1.0,0.7,0,4485,2017-06-12,News,3Day,Philippines,['Philippines'],,0,['RP'],2017-06-14,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4485_From_20170612_to_20170614/DFO_4485_From_20170612_to_20170614.tif,736492,['PHL']
308,308,14.767484,Heavy rain,"['LAOS', 'CAMBODIA', 'VIETNAM']",108.846404,,5,1.0,0.7,40000,2368,2003-10-15,News,3Day,Vietnam,"['Vietnam', 'Cambodia']",,52,"['LA', 'CB', 'VM']",2003-10-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2368_From_20031015_to_20031022/DFO_2368_From_20031015_to_20031022.tif,731503,"['VNM', 'KHM']"
309,309,7.711826,Heavy rain,['PHILIPPINES'],125.216707,,5,1.0,0.7,24508,3014,2007-01-10,News,3Day,Philippines,['Philippines'],,6,['RP'],2007-01-24,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3014_From_20070110_to_20070124/DFO_3014_From_20070110_to_20070124.tif,732686,['PHL']
310,310,41.858282,Heavy rain,"['CHINA', 'NORTH KOREA', 'MONGOLIA']",123.069642,,5,1.0,0.7,206000,2711,2005-08-13,News,3Day,China,"['China', 'North Korea']",,15,"['CH', 'KN', 'MG']",2005-08-20,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2711_From_20050813_to_20050820/DFO_2711_From_20050813_to_20050820.tif,732171,"['CHN', 'PRK']"
311,311,-11.878068,Rainy Season,['BRAZIL'],-50.481932,,5,1.0,0.7,0,2173,2003-01-11,News,3Day,Brazil,['Brazil'],,0,['BR'],2003-04-22,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2173_From_20030111_to_20030422/DFO_2173_From_20030111_to_20030422.tif,731226,['BRA']
312,312,5.172299,Torrential Rain,"['MALAYSIA', 'THAILAND', 'BURMA', 'SINGAPORE']",101.075102,,5,1.0,0.7,441,4376,2016-07-18,News,3Day,Malaysia,"['Myanmar (Burma)', 'Malaysia', 'Thailand', 'Singapore']",,0,"['MY', 'TH', 'BM', 'SN']",2016-07-19,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4376_From_20160718_to_20160719/DFO_4376_From_20160718_to_20160719.tif,736163,"['MMR', 'MYS', 'THA', 'SGP']"
313,313,7.059215,Heavy rain,"['VENEZUELA', 'COLOMBIA']",-70.784933,,5,1.0,0.7,18000,1977,2002-07-05,News,3Day,Columbia,"['Colombia', 'Venezuela']",,0,"['VE', 'CO']",2002-07-08,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1977_From_20020705_to_20020708/DFO_1977_From_20020705_to_20020708.tif,731036,"['COL', 'VEN']"
314,314,6.941732,Heavy Rain,"['SUDAN', 'ETHIOPIA', 'SOUTH SUDAN', 'KENYA', 'UGANDA']",32.906766,,5,1.0,0.7,3000,4186,2014-09-21,News,3Day,South Sudan,"['Sudan', 'Ethiopia', 'Kenya']",,7,"['SU', 'ET', 'OD', 'KE', 'UG']",2014-10-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4186_From_20140921_to_20141011/DFO_4186_From_20140921_to_20141011.tif,735497,"['SDN', 'ETH', 'KEN']"
315,315,29.99695,Heavy rain,"['UNITED STATES', 'MEXICO']",-97.481761,,5,1.0,0.7,600,2584,2004-11-15,News,3Day,USA,"['United States', 'Mexico']",,3,"['US', 'MX']",2004-11-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2584_From_20041115_to_20041129/DFO_2584_From_20041115_to_20041129.tif,731900,"['USA', 'MEX']"
316,316,48.162017,Rain and snowmelt,"['CANADA', 'UNITED STATES']",-97.999353,,5,2.0,0.7,1000,2462,2004-03-28,News,3Day,USA,"['Canada', 'United States']",Canada,0,"['CA', 'US']",2004-04-11,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2462_From_20040328_to_20040411/DFO_2462_From_20040328_to_20040411.tif,731668,"['CAN', 'USA']"
317,317,30.840634,Heavy rain,"['TURKEY', 'JORDAN', 'SYRIA', 'SAUDI ARABIA', 'IRAQ', 'UNITED ARAB EMIRATES', 'QATAR', 'BAHRAIN', 'IRAN', 'KUWAIT']",46.162687,,5,1.0,0.7,0,2432,2004-01-16,News,3Day,Iraq,"['Saudi Arabia', 'Iran', 'Turkey', 'Syria', 'Iraq', 'United Arab Emirates', 'Saudi Arabia', 'Kuwait', 'Qatar', 'Bahrain']",,0,"['TU', 'JO', 'SY', 'SA', 'IZ', 'AE', 'QA', 'BA', 'IR', 'KU']",2004-02-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2432_From_20040116_to_20040225/DFO_2432_From_20040116_to_20040225.tif,731596,"['SAU', 'IRN', 'TUR', 'SYR', 'IRQ', 'ARE', 'SAU', 'KWT', 'QAT', 'BHR']"
318,318,28.470782,Heavy rain,['CHINA'],105.730409,,5,1.0,1.13,10000,2900,2006-06-28,News,3Day,China,['China'],,50,['CH'],2006-07-08,otsu,1269.34,231.66,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2900_From_20060628_to_20060708/DFO_2900_From_20060628_to_20060708.tif,732490,['CHN']
319,319,26.532079,Heavy rain,"['BANGLADESH', 'INDIA', 'CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",84.869961,,5,1.0,0.7,30000,1791,2001-09-07,News,3Day,India,"['China', 'India', 'Nepal', 'Bangladesh']",,146,"['BG', 'IN', 'CH', 'UU', 'NP']",2001-09-24,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1791_From_20010907_to_20010924/DFO_1791_From_20010907_to_20010924.tif,730735,"['CHN', 'IND', 'NPL', 'BGD']"
320,320,29.87028,Tropical cyclone,['UNITED STATES'],-90.011936,,5,1.0,0.7,2500,2063,2002-09-26,News,3Day,USA,['United States'],,1,['US'],2002-09-29,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2063_From_20020926_to_20020929/DFO_2063_From_20020926_to_20020929.tif,731119,['USA']
321,321,-29.502452,Heavy Rain,"['SOUTH AFRICA', 'LESOTHO']",28.078344,FL-2011-000019-LSO,5,1.0,0.7,5000,3778,2011-02-01,News,3Day,Lesotho,"['South Africa', 'Lesotho']",,26,"['SF', 'LT']",2011-02-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3778_From_20110201_to_20110216/DFO_3778_From_20110201_to_20110216.tif,734169,"['ZAF', 'LSO']"
322,322,27.577302,Monsoonal rain,"['BURMA', 'BANGLADESH', 'INDIA', 'CHINA', 'BHUTAN', 'In dispute BHUTAN/CHINA', 'In dispute CHINA/INDIA', 'NEPAL', 'In dispute INDIA/NEPAL']",95.262997,,5,1.0,0.7,11100000,3128,2007-07-12,News,3Day,India,"['China', 'India', 'Myanmar (Burma)', 'Nepal', 'Bangladesh', 'Bhutan']",,96,"['BM', 'BG', 'IN', 'CH', 'BT', 'UU', 'NP']",2007-10-10,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3128_From_20070712_to_20071010/DFO_3128_From_20070712_to_20071010.tif,732869,"['CHN', 'IND', 'MMR', 'NPL', 'BGD', 'BTN']"
323,323,11.9888,Tropical Storm  Son-Tinh,"['THAILAND', 'BURMA', 'LAOS', 'CAMBODIA', 'VIETNAM']",104.477,,5,1.5,0.7,6800,4652,2018-07-17,FloodList,3Day,Cambodia,,,0,"['TH', 'BM', 'LA', 'CB', 'VM']",2018-07-23,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4652_From_20180717_to_20180723/DFO_4652_From_20180717_to_20180723.tif,736892,"['VNM', 'KHM']"
324,324,37.091158,Heavy rain,['SPAIN'],-6.249491,,5,1.0,0.7,0,2386,2003-11-01,News,3Day,Spain,['Spain'],,3,['SP'],2004-01-18,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2386_From_20031101_to_20040118/DFO_2386_From_20031101_to_20040118.tif,731520,['ESP']
325,325,7.095196,Tropical cyclone,['PHILIPPINES'],124.997828,FF-2008-000063-PHL,5,1.0,0.7,50000,3305,2008-05-10,News,3Day,Philippines,['Philippines'],,1,['RP'],2008-05-18,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_3305_From_20080510_to_20080518/DFO_3305_From_20080510_to_20080518.tif,733172,['PHL']
326,326,39.796732,Torrential Rain,"['UNITED STATES', 'MEXICO']",-123.100985,,5,1.0,0.7,0,4213,2014-12-11,News,3Day,USA,"['United States', 'Mexico']",,3,"['US', 'MX']",2014-12-14,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4213_From_20141211_to_20141214/DFO_4213_From_20141211_to_20141214.tif,735578,"['USA', 'MEX']"
327,327,44.67104,Heavy Rain,"['ITALY', 'CROATIA', 'ALBANIA', 'BOSNIA & HERZEGOVINA', 'MONTENEGRO', 'SERBIA', 'MACEDONIA', 'KOSOVO', 'BULGARIA', 'UKRAINE', 'ROMANIA', 'POLAND', 'SLOVAKIA', 'HUNGARY', 'SLOVENIA', 'AUSTRIA']",21.054631,,5,1.5,0.7,420,4334,2016-03-06,News,3Day,Serbia,"['Ukraine', 'Romania', 'Bulgaria', 'Serbia', 'Croatia', 'Slovakia', 'Hungary', 'Bosnia and Herzegovina', 'Slovenia']",,0,"['IT', 'HR', 'AL', 'BK', 'MJ', 'RB', 'MK', 'KV', 'BU', 'UP', 'RO', 'PL', 'LO', 'HU', 'SI', 'AU']",2016-03-10,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_4334_From_20160306_to_20160310/DFO_4334_From_20160306_to_20160310.tif,736029,"['UKR', 'ROU', 'BGR', 'SRB', 'HRV', 'SVK', 'HUN', 'BIH', 'SVN']"
328,328,8.22929,Heavy rain,['PHILIPPINES'],125.744039,,5,1.0,0.7,20000,2434,2004-02-11,News,3Day,Philippines,['Philippines'],,7,['RP'],2004-02-25,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_2434_From_20040211_to_20040225/DFO_2434_From_20040211_to_20040225.tif,731622,['PHL']
329,329,22.001825,Heavy rain,"['CUBA', 'Cayman Islands (UK)']",-79.430735,,5,1.0,0.7,30000,1951,2002-06-12,News,3Day,Cuba,['Cuba'],,0,"['CU', 'CJ']",2002-06-16,standard,675.0,,/Users/evelynm/Documents/WCR/3_PhD/1_coding_stuff/x_data/hazards/cloud_to_street_db/DFO_1951_From_20020612_to_20020616/DFO_1951_From_20020612_to_20020616.tif,731013,['CUB']
